date,boxscore,away_first_downs,away_fourth_down_attempts,away_fourth_down_conversions,away_fumbles_lost,away_interceptions,away_pass_touchdowns,away_pass_yards,away_penalties,away_rush_touchdowns,away_rush_yards,away_third_down_attempts,away_third_down_conversions,away_time_of_possession,away_times_sacked,home_first_downs,home_fourth_down_attempts,home_fourth_down_conversions,home_fumbles_lost,home_interceptions,home_pass_touchdowns,home_pass_yards,home_penalties,home_rush_touchdowns,home_rush_yards,home_third_down_attempts,home_third_down_conversions,home_time_of_possession,home_times_sacked
"Sunday Dec 23, 2018",201812230sfo,20,1,1,2,0,1,246,4,1,90,11,5,35:30,3,15,1,0,0,1,0,241,6,0,47,14,7,24:30,1
"Monday Dec 24, 2018",201812240rai,19,2,1,0,2,2,202,11,0,100,14,6,29:52,1,16,0,0,0,0,0,167,6,2,114,13,5,30:08,1
"Sunday Dec 30, 2018",201812300buf,17,1,1,2,2,1,150,4,0,99,12,3,29:42,4,23,2,1,0,1,3,224,3,3,166,11,5,30:18,1
"Sunday Dec 30, 2018",201812300den,17,0,0,2,2,1,176,6,1,116,11,4,28:12,1,19,2,1,3,1,1,292,11,0,82,14,4,31:48,1
"Sunday Dec 30, 2018",201812300gnb,25,1,1,0,0,3,274,3,1,130,14,7,36:54,1,9,3,1,0,1,0,158,5,0,46,16,5,23:06,3
"Sunday Dec 30, 2018",201812300htx,6,0,0,1,1,0,107,8,0,30,13,3,24:53,3,23,1,1,1,0,0,234,2,2,134,17,6,35:07,6
"Sunday Dec 30, 2018",201812300kan,20,1,1,2,2,0,185,4,0,127,10,4,33:56,3,18,3,1,0,1,2,310,4,2,99,9,5,26:04,0
"Sunday Dec 30, 2018",201812300min,17,1,0,0,0,0,163,11,3,169,14,8,37:08,0,12,4,1,0,0,1,132,3,0,63,11,1,22:52,4
"Sunday Dec 30, 2018",201812300nor,25,2,1,0,0,2,268,2,2,111,13,6,33:26,1,17,1,0,0,1,1,118,6,1,184,10,4,26:34,2
"Sunday Dec 30, 2018",201812300nwe,12,2,0,3,0,0,167,4,0,104,13,4,27:47,4,24,1,0,0,0,4,250,4,0,131,11,5,32:13,1
"Sunday Dec 30, 2018",201812300nyg,23,2,2,1,0,4,387,6,1,51,17,11,30:52,4,20,3,2,1,1,2,301,11,2,143,15,7,29:08,1
"Sunday Dec 30, 2018",201812300oti,24,1,1,1,1,3,285,12,1,158,13,5,40:13,1,11,1,0,1,2,1,165,9,0,93,9,1,19:47,0
"Sunday Dec 30, 2018",201812300pit,9,1,0,0,0,0,95,9,0,125,12,3,25:38,4,18,2,2,0,1,1,287,9,0,65,15,5,34:22,1
"Sunday Dec 30, 2018",201812300ram,22,1,1,1,3,3,282,5,1,127,11,3,28:10,3,28,1,0,0,0,4,222,6,1,155,16,10,31:50,0
"Sunday Dec 30, 2018",201812300rav,18,1,0,0,3,3,376,4,0,50,11,4,21:30,0,24,1,1,1,0,0,179,10,2,296,13,3,38:30,2
"Sunday Dec 30, 2018",201812300sea,12,2,1,2,0,1,149,3,0,85,17,4,30:51,6,16,0,0,0,1,1,152,1,2,182,14,4,29:09,6
"Sunday Dec 30, 2018",201812300tam,27,0,0,0,1,3,383,9,1,109,13,6,34:46,1,22,0,0,0,1,4,345,3,0,92,10,4,25:14,1
"Sunday Dec 30, 2018",201812300was,25,1,1,0,1,3,243,5,0,129,14,8,43:19,3,8,4,2,0,1,0,98,2,0,21,9,0,16:41,4
"Thursday Sep 5, 2019",201909050chi,13,0,0,0,0,1,203,10,0,47,12,2,31:03,5,16,2,0,0,1,0,228,10,0,46,15,3,28:57,5
"Sunday Sep 8, 2019",201909080car,22,0,0,0,1,1,186,5,2,166,17,9,33:16,1,21,0,0,2,1,0,239,6,3,127,11,5,26:44,3
"Sunday Sep 8, 2019",201909080cle,21,0,0,0,0,3,248,6,1,123,10,2,29:18,4,19,2,0,0,3,1,285,18,1,102,10,1,30:42,5
"Sunday Sep 8, 2019",201909080crd,23,1,0,2,0,3,385,9,0,116,18,6,39:23,3,21,0,0,0,1,2,308,7,0,112,22,9,30:37,5
"Sunday Sep 8, 2019",201909080dal,25,3,1,2,0,1,323,8,1,151,11,2,27:42,1,23,0,0,0,0,4,405,6,1,89,10,6,32:18,0
"Sunday Sep 8, 2019",201909080jax,24,0,0,0,0,3,378,5,1,113,10,5,31:15,0,18,0,0,1,1,3,350,10,0,81,10,5,28:45,1
"Sunday Sep 8, 2019",201909080mia,31,2,2,0,0,6,379,4,2,265,11,7,40:07,1,12,0,0,1,2,1,190,9,0,21,10,3,19:53,3
"Sunday Sep 8, 2019",201909080min,27,2,2,1,2,2,304,9,0,73,8,2,30:13,4,18,0,0,0,0,1,98,11,3,172,10,5,29:47,1
"Sunday Sep 8, 2019",201909080nwe,15,3,1,0,1,0,276,6,0,32,12,3,27:27,1,24,0,0,0,0,3,373,7,0,99,14,7,32:33,1
"Sunday Sep 8, 2019",201909080nyj,23,1,0,2,2,1,254,7,1,128,10,5,27:59,1,17,2,1,1,0,1,175,8,0,68,17,7,32:01,4
"Sunday Sep 8, 2019",201909080phi,15,2,2,0,0,3,380,12,0,28,13,5,25:33,1,22,2,1,0,0,3,313,6,1,123,17,11,34:27,1
"Sunday Sep 8, 2019",201909080sdg,22,1,1,0,0,2,190,3,1,203,13,7,32:09,2,25,0,0,1,1,3,333,3,1,125,11,7,32:50,4
"Sunday Sep 8, 2019",201909080sea,22,1,0,3,0,2,418,7,0,34,15,6,35:50,5,12,0,0,1,0,2,195,8,1,72,12,4,24:10,4
"Sunday Sep 8, 2019",201909080tam,17,0,0,1,1,1,166,11,0,98,13,5,30:04,1,21,2,0,1,3,1,194,8,0,121,11,5,29:56,3
"Monday Sep 9, 2019",201909090nor,22,1,1,0,1,3,268,8,1,180,13,7,29:47,6,25,0,0,0,1,2,370,7,1,148,11,7,30:13,1
"Monday Sep 9, 2019",201909090rai,18,0,0,0,0,1,268,6,0,95,13,6,27:15,3,19,0,0,0,0,1,259,9,2,98,14,10,32:45,0
"Thursday Sep 12, 2019",201909120car,16,0,0,0,0,1,208,12,1,100,12,2,33:53,3,20,3,0,1,0,0,333,5,0,39,14,3,26:07,3
"Sunday Sep 15, 2019",201909150atl,18,3,2,1,2,1,255,7,1,49,18,9,32:54,3,19,1,1,0,3,3,320,10,0,57,10,3,27:06,1
"Sunday Sep 15, 2019",201909150cin,27,0,0,0,1,3,312,9,2,259,9,5,32:19,0,14,2,1,0,1,2,311,7,0,25,18,9,27:41,4
"Sunday Sep 15, 2019",201909150den,18,1,1,0,0,0,120,7,1,153,11,3,27:01,0,27,3,3,0,1,1,292,10,0,90,14,3,32:59,2
"Sunday Sep 15, 2019",201909150det,21,0,0,1,1,0,293,9,1,137,13,6,31:19,1,19,1,1,0,2,2,245,8,0,94,10,4,28:41,0
"Sunday Sep 15, 2019",201909150gnb,15,0,0,2,2,1,230,8,1,198,13,4,25:54,1,20,1,0,2,0,2,209,6,1,144,15,5,34:06,2
"Sunday Sep 15, 2019",201909150htx,16,2,2,1,0,1,213,9,0,103,13,3,30:01,4,17,1,1,0,0,0,159,7,1,126,15,6,29:59,4
"Sunday Sep 15, 2019",201909150mia,27,0,0,1,0,2,264,5,2,124,11,6,36:30,2,11,4,2,0,4,0,186,4,0,42,15,2,23:30,7
"Sunday Sep 15, 2019",201909150nyg,24,0,0,0,0,1,253,9,3,151,13,5,32:38,3,21,2,1,0,2,1,250,7,1,129,12,3,27:22,1
"Sunday Sep 15, 2019",201909150oti,21,1,1,1,1,3,146,8,0,167,14,7,31:54,3,18,1,0,0,0,1,154,5,1,124,10,1,28:06,4
"Sunday Sep 15, 2019",201909150pit,25,1,1,2,0,3,300,10,1,151,13,5,35:46,4,17,0,0,0,1,2,187,5,1,81,11,3,24:14,1
"Sunday Sep 15, 2019",201909150rai,24,0,0,1,0,4,443,10,0,31,14,8,32:35,2,19,1,1,0,2,1,198,7,0,129,14,6,27:25,3
"Sunday Sep 15, 2019",201909150ram,15,1,0,0,1,0,203,11,0,57,13,4,29:39,2,20,0,0,1,0,1,283,8,2,115,13,5,30:21,3
"Sunday Sep 15, 2019",201909150rav,15,1,1,0,0,0,349,8,1,20,11,2,22:22,3,26,1,0,0,0,2,272,10,0,182,14,7,37:38,2
"Sunday Sep 15, 2019",201909150was,25,0,0,0,1,3,269,8,1,213,11,7,33:22,1,19,3,2,0,0,2,221,6,1,47,9,2,26:38,1
"Monday Sep 16, 2019",201909160nyj,16,0,0,0,1,1,325,9,1,70,13,4,29:41,3,13,2,0,1,0,0,201,12,0,93,14,2,30:19,4
"Thursday Sep 19, 2019",201909190jax,21,1,0,1,0,0,304,9,1,91,17,8,35:16,9,12,1,0,0,0,2,204,4,0,88,11,2,24:44,0
"Sunday Sep 22, 2019",201909220buf,17,0,0,2,2,1,250,8,1,66,11,3,23:06,2,25,0,0,1,1,1,243,7,1,175,13,5,36:54,1
"Sunday Sep 22, 2019",201909220cle,20,0,0,1,2,2,268,7,0,90,14,6,28:23,2,18,2,0,0,1,1,195,8,0,95,16,6,31:37,3
"Sunday Sep 22, 2019",201909220clt,25,0,0,0,1,3,304,16,0,93,10,8,28:37,0,29,0,0,0,0,2,310,4,1,79,8,5,31:23,1
"Sunday Sep 22, 2019",201909220crd,21,0,0,1,0,4,261,3,1,173,10,4,28:16,2,21,1,1,0,2,2,173,7,0,121,17,9,31:44,8
"Sunday Sep 22, 2019",201909220dal,17,3,1,1,0,0,229,5,0,72,15,3,29:04,3,28,0,0,0,1,2,246,8,2,235,10,5,30:56,1
"Sunday Sep 22, 2019",201909220gnb,20,2,1,2,1,0,213,3,2,149,15,8,35:34,6,16,0,0,0,0,1,235,7,2,77,9,2,24:26,0
"Sunday Sep 22, 2019",201909220kan,29,4,3,0,0,0,267,7,4,203,13,5,32:44,3,27,1,0,0,0,3,374,4,1,140,9,5,27:16,1
"Sunday Sep 22, 2019",201909220min,17,3,2,0,1,2,242,7,0,88,11,3,28:28,4,23,0,0,0,0,1,174,6,3,211,9,5,31:32,0
"Sunday Sep 22, 2019",201909220nwe,6,1,0,0,1,0,98,5,0,36,12,0,24:46,5,21,0,0,1,1,2,320,8,2,68,15,6,35:14,1
"Sunday Sep 22, 2019",201909220phi,16,0,0,0,0,1,201,9,1,86,14,6,27:42,0,22,2,0,2,0,2,259,4,1,127,13,7,32:18,3
"Sunday Sep 22, 2019",201909220sdg,20,0,0,1,0,3,351,6,1,39,10,6,28:12,2,22,3,2,1,0,2,318,7,0,73,15,5,31:48,5
"Sunday Sep 22, 2019",201909220sea,15,1,1,1,0,2,177,11,1,88,11,3,28:27,0,26,4,1,1,0,2,406,7,2,108,14,5,31:33,0
"Sunday Sep 22, 2019",201909220sfo,11,1,0,1,1,2,174,6,0,79,12,3,23:43,2,26,0,0,3,2,1,277,5,2,168,11,6,36:17,1
"Sunday Sep 22, 2019",201909220tam,17,1,1,2,0,2,336,6,2,72,13,6,26:48,5,24,1,1,0,1,3,380,4,0,144,14,4,33:12,4
"Monday Sep 23, 2019",201909230was,21,0,0,0,1,3,231,9,0,90,13,8,31:36,3,25,3,2,2,3,2,332,9,0,69,9,3,28:24,4
"Thursday Sep 26, 2019",201909260gnb,24,0,0,0,0,3,160,9,2,176,9,5,27:39,0,31,1,0,1,1,2,422,5,1,77,11,6,32:21,1
"Sunday Sep 29, 2019",201909290atl,22,1,0,0,0,3,227,5,0,138,13,6,29:19,0,24,4,1,1,0,0,397,7,1,58,14,5,30:41,5
"Sunday Sep 29, 2019",201909290buf,11,0,0,0,1,0,150,8,1,74,18,5,27:20,0,23,2,1,0,4,0,280,8,1,135,13,2,32:40,5
"Sunday Sep 29, 2019",201909290chi,15,2,1,2,0,0,233,7,1,40,13,5,24:33,6,17,3,2,0,0,1,204,7,0,72,16,5,35:27,1
"Sunday Sep 29, 2019",201909290clt,21,1,1,1,0,2,189,11,1,188,12,5,33:41,1,22,3,3,1,1,3,265,5,0,81,16,6,26:19,0
"Sunday Sep 29, 2019",201909290crd,21,0,0,0,0,1,240,7,1,115,10,4,33:24,4,20,0,0,0,1,0,241,7,1,115,9,3,26:36,4
"Sunday Sep 29, 2019",201909290den,25,1,1,0,0,2,213,12,0,269,14,4,39:12,5,19,0,0,0,1,3,303,5,0,68,11,4,20:48,0
"Sunday Sep 29, 2019",201909290det,29,1,1,3,0,0,315,7,3,123,9,4,26:05,0,29,0,0,2,0,3,291,8,0,186,13,5,33:55,4
"Sunday Sep 29, 2019",201909290htx,19,0,0,3,0,0,232,6,1,94,14,7,30:38,3,18,0,0,1,1,0,160,7,1,136,11,4,29:22,6
"Sunday Sep 29, 2019",201909290mia,24,1,0,0,0,2,317,10,1,79,13,8,37:36,1,13,1,0,0,1,1,180,5,0,72,10,5,22:24,5
"Sunday Sep 29, 2019",201909290nor,15,1,0,2,1,0,223,6,1,45,11,4,23:56,1,18,0,0,0,1,0,193,9,0,117,14,6,36:04,5
"Sunday Sep 29, 2019",201909290nyg,8,0,0,0,4,0,144,12,0,55,11,2,23:51,3,24,1,1,2,2,1,225,5,1,164,13,8,36:09,0
"Sunday Sep 29, 2019",201909290ram,27,0,0,0,1,4,385,12,2,88,13,8,32:36,2,36,1,0,1,3,2,517,13,2,28,11,4,27:24,2
"Sunday Sep 29, 2019",201909290rav,22,1,1,0,1,1,342,6,4,193,13,6,30:17,1,24,2,1,1,2,3,247,3,0,173,10,4,29:43,4
"Monday Sep 30, 2019",201909300pit,16,3,1,1,1,0,171,8,0,73,14,4,30:14,8,20,1,0,1,0,2,260,4,1,66,9,3,29:46,0
"Thursday Oct 3, 2019",201910030sea,24,0,0,1,1,1,395,6,2,82,11,3,24:42,0,25,1,1,1,0,4,268,5,0,167,10,3,35:18,1
"Sunday Oct 6, 2019",201910060car,28,0,0,3,0,2,374,9,1,149,13,6,32:24,2,22,1,0,0,0,1,181,8,3,285,12,4,27:36,3
"Sunday Oct 6, 2019",201910060cin,26,1,1,0,0,0,253,12,2,266,13,6,31:03,1,21,1,0,0,0,2,262,7,0,108,12,5,28:57,1
"Sunday Oct 6, 2019",201910060dal,24,0,0,0,0,0,238,9,4,120,12,3,36:43,2,32,0,0,0,3,2,463,11,1,122,8,2,23:17,3
"Sunday Oct 6, 2019",201910060htx,22,1,1,0,1,3,330,7,1,57,16,9,29:00,2,31,0,0,1,0,5,426,9,1,166,13,10,31:00,0
"Sunday Oct 6, 2019",201910060kan,25,2,2,0,1,0,151,7,1,180,14,5,37:15,0,18,2,1,1,0,1,321,11,0,36,12,4,22:45,4
"Sunday Oct 6, 2019",201910060nor,19,1,1,0,0,2,204,4,1,94,11,3,26:33,6,25,2,1,0,1,4,345,6,0,112,15,8,33:27,0
"Sunday Oct 6, 2019",201910060nyg,22,1,1,1,0,2,306,12,0,211,11,5,32:40,3,18,3,0,0,1,1,182,5,0,64,16,8,27:20,4
"Sunday Oct 6, 2019",201910060oti,18,2,1,0,1,2,219,11,0,109,13,4,31:12,4,14,0,0,0,0,0,183,8,1,102,14,4,28:48,5
"Sunday Oct 6, 2019",201910060phi,9,1,0,1,2,0,120,9,1,67,14,3,29:08,10,17,2,0,1,0,1,189,9,1,84,13,5,30:52,1
"Sunday Oct 6, 2019",201910060pit,22,1,1,0,3,1,161,11,1,138,15,6,39:00,5,18,0,0,1,1,1,203,11,1,77,9,3,25:34,1
"Sunday Oct 6, 2019",201910060rai,15,0,0,0,2,2,231,10,1,42,11,4,25:17,4,25,1,1,2,0,0,229,6,3,169,12,6,34:43,0
"Sunday Oct 6, 2019",201910060sdg,15,0,0,1,1,1,182,12,1,191,11,3,29:36,3,19,1,0,1,2,0,211,4,0,35,13,4,30:24,0
"Sunday Oct 6, 2019",201910060was,23,1,0,0,1,3,348,7,1,130,15,5,31:53,4,11,0,0,1,1,0,122,6,1,145,11,1,28:07,6
"Monday Oct 7, 2019",201910070sfo,9,0,0,2,2,0,120,7,0,102,11,1,22:17,4,22,1,1,0,0,2,181,4,2,275,16,6,37:43,2
"Thursday Oct 10, 2019",201910100nwe,10,1,0,1,3,1,161,5,0,52,10,2,20:24,1,27,2,0,1,1,0,334,3,3,114,13,6,39:36,3
"Sunday Oct 13, 2019",201910130cle,29,0,0,1,0,2,295,10,2,170,13,6,33:41,3,21,3,2,1,3,1,249,9,3,157,8,3,26:19,0
"Sunday Oct 13, 2019",201910130crd,31,0,0,0,0,4,356,8,0,103,11,6,32:47,2,24,1,1,0,0,3,340,8,1,102,13,7,27:13,0
"Sunday Oct 13, 2019",201910130den,12,2,0,0,3,0,207,6,0,39,14,2,30:14,7,11,0,0,0,1,0,177,8,1,103,14,2,29:46,1
"Sunday Oct 13, 2019",201910130jax,18,0,0,0,0,1,240,3,0,104,13,5,33:09,3,11,1,0,0,1,0,163,2,0,75,14,4,26:51,2
"Sunday Oct 13, 2019",201910130kan,35,3,2,1,2,1,280,10,3,192,12,5,39:48,0,20,0,0,1,1,3,273,11,0,53,8,4,20:12,1
"Sunday Oct 13, 2019",201910130mia,13,0,0,0,0,2,166,6,0,145,11,2,27:21,0,21,2,2,0,2,1,217,5,1,84,14,3,32:39,5
"Sunday Oct 13, 2019",201910130min,19,3,1,1,2,2,306,7,0,108,12,4,27:56,2,26,1,1,1,1,4,333,4,1,122,10,2,32:04,1
"Sunday Oct 13, 2019",201910130nyj,26,1,0,0,0,0,278,9,2,129,17,10,32:03,1,20,0,0,0,1,2,338,8,1,56,10,2,27:57,2
"Sunday Oct 13, 2019",201910130ram,22,1,1,1,1,0,243,4,2,99,17,8,38:52,2,10,4,0,1,0,0,78,8,1,109,9,0,21:08,4
"Sunday Oct 13, 2019",201910130rav,18,0,0,0,1,0,235,4,1,33,11,5,20:18,2,26,0,0,1,0,0,236,10,2,269,15,9,39:42,1
"Sunday Oct 13, 2019",201910130sdg,18,0,0,0,1,1,132,6,1,124,13,8,34:05,0,23,0,0,1,2,2,320,8,0,32,12,7,25:55,1
"Sunday Oct 13, 2019",201910130tam,17,1,1,1,0,2,227,3,2,59,15,3,31:10,2,23,2,1,2,5,1,400,9,2,42,15,5,28:50,7
"Monday Oct 14, 2019",201910140gnb,13,1,1,0,0,0,265,8,1,56,13,3,26:56,3,22,0,0,2,1,2,283,6,0,170,12,4,33:04,1
"Thursday Oct 17, 2019",201910170den,14,1,1,0,0,2,193,6,0,80,15,5,32:13,1,15,3,1,1,0,0,213,4,1,71,13,1,27:47,9
"Sunday Oct 20, 2019",201910200atl,23,1,1,0,0,2,291,5,1,90,16,8,37:09,0,14,0,0,2,1,1,224,5,0,38,12,3,22:51,5
"Sunday Oct 20, 2019",201910200buf,24,2,2,1,1,1,282,6,2,109,13,7,33:31,1,17,0,0,0,0,2,202,9,0,117,10,3,26:29,2
"Sunday Oct 20, 2019",201910200chi,24,0,0,0,0,2,281,4,2,151,15,7,37:26,1,16,2,1,2,0,2,251,3,0,17,12,2,22:34,2
"Sunday Oct 20, 2019",201910200cin,22,2,1,0,0,1,255,11,0,216,16,4,38:17,2,21,0,0,1,3,1,276,6,1,33,12,5,21:43,2
"Sunday Oct 20, 2019",201910200clt,21,3,1,0,2,1,308,10,1,100,12,4,27:08,3,23,1,0,1,0,4,326,6,0,62,16,8,32:52,1
"Sunday Oct 20, 2019",201910200dal,16,2,1,3,1,1,191,5,0,115,9,3,27:38,3,23,1,1,0,1,1,239,6,3,189,14,8,32:22,3
"Sunday Oct 20, 2019",201910200det,32,0,0,0,0,4,338,6,2,166,10,6,32:10,0,26,1,0,0,1,4,364,8,0,81,11,6,27:50,2
"Sunday Oct 20, 2019",201910200gnb,21,1,0,1,1,3,329,8,0,155,11,7,29:36,0,22,0,0,0,0,5,429,3,1,60,10,6,30:24,1
"Sunday Oct 20, 2019",201910200nyg,18,1,1,0,0,0,104,10,3,156,15,7,29:59,2,21,3,1,2,1,1,223,6,1,107,12,4,30:01,8
"Sunday Oct 20, 2019",201910200oti,24,1,0,1,0,2,329,4,0,39,11,6,27:45,1,22,2,1,0,1,2,323,7,1,97,11,6,32:15,2
"Sunday Oct 20, 2019",201910200sea,14,1,1,0,0,0,143,8,1,199,13,5,29:54,1,20,0,0,1,1,1,241,2,0,106,17,10,30:06,1
"Sunday Oct 20, 2019",201910200was,17,2,1,0,1,0,151,2,0,137,16,7,33:24,2,10,1,0,1,0,0,77,7,0,104,9,3,26:36,3
"Monday Oct 21, 2019",201910210nyj,22,1,1,0,1,1,249,7,3,74,16,7,38:27,0,12,1,0,2,4,0,86,8,0,81,11,2,21:33,1
"Thursday Oct 24, 2019",201910240min,14,0,0,1,1,0,163,4,0,85,7,2,23:24,4,22,3,1,1,0,0,285,7,1,161,15,8,36:36,3
"Sunday Oct 27, 2019",201910270atl,18,0,0,0,0,2,182,9,1,151,9,3,29:13,2,30,1,1,2,1,1,460,5,1,69,9,3,30:47,2
"Sunday Oct 27, 2019",201910270buf,21,2,0,1,0,1,172,4,3,218,15,8,35:57,3,16,2,0,1,0,2,169,8,0,98,15,6,24:03,4
"Sunday Oct 27, 2019",201910270chi,11,0,0,0,1,1,201,8,1,36,10,2,22:00,1,26,1,1,1,1,0,253,5,1,162,14,5,38:00,4
"Sunday Oct 27, 2019",201910270clt,21,0,0,0,0,0,174,10,1,113,12,2,30:44,3,19,0,0,1,0,0,202,10,1,127,12,4,29:16,4
"Sunday Oct 27, 2019",201910270det,24,2,0,1,0,4,322,5,0,80,12,7,30:47,3,17,0,0,1,1,3,342,7,0,59,14,8,29:13,4
"Sunday Oct 27, 2019",201910270htx,15,0,0,0,0,3,285,11,0,93,12,5,24:07,0,29,1,1,0,0,3,279,7,0,130,14,6,35:53,3
"Sunday Oct 27, 2019",201910270jax,15,2,1,0,3,2,218,10,0,46,9,2,26:39,8,21,1,0,1,0,3,279,9,0,111,17,8,33:21,2
"Sunday Oct 27, 2019",201910270kan,21,0,0,0,0,3,305,4,1,118,13,8,33:13,5,21,0,0,1,0,2,267,3,1,88,11,6,26:47,2
"Sunday Oct 27, 2019",201910270nor,10,2,0,0,0,0,220,5,0,40,12,2,22:01,4,28,0,0,0,1,3,373,2,1,137,12,7,37:59,0
"Sunday Oct 27, 2019",201910270nwe,15,1,0,2,1,1,194,13,0,159,12,3,27:45,5,19,2,2,0,0,2,259,4,0,79,16,5,32:15,3
"Sunday Oct 27, 2019",201910270oti,23,2,1,2,2,2,301,9,0,106,15,7,31:34,3,16,1,0,1,0,3,193,6,0,72,13,5,28:26,3
"Sunday Oct 27, 2019",201910270ram,24,6,4,0,0,1,329,6,0,104,18,6,32:43,5,19,0,0,0,0,2,372,9,1,98,13,7,27:17,0
"Sunday Oct 27, 2019",201910270sfo,12,2,0,0,3,0,158,9,1,130,13,2,26:59,7,24,0,0,0,1,2,175,4,5,232,10,5,33:01,3
"Monday Oct 28, 2019",201910280pit,16,2,0,2,2,2,190,5,0,60,8,3,24:42,4,21,1,0,0,1,2,251,9,1,158,13,6,35:18,2
"Thursday Oct 31, 2019",201910310crd,21,1,1,0,0,4,317,8,0,101,17,11,34:31,1,19,0,0,0,0,2,241,9,1,153,8,2,25:29,3
"Sunday Nov 3, 2019",201911030buf,12,1,0,0,0,0,144,3,0,127,11,2,28:13,4,18,2,1,0,0,1,160,2,2,122,12,6,31:47,2
"Sunday Nov 3, 2019",201911030car,24,1,1,1,2,1,331,11,2,121,10,3,26:43,4,22,2,2,0,1,2,232,6,2,156,14,5,33:17,3
"Sunday Nov 3, 2019",201911030den,21,2,0,0,0,1,273,5,0,90,15,6,35:30,2,13,0,0,1,0,2,193,7,1,127,9,3,24:30,3
"Sunday Nov 3, 2019",201911030jax,21,1,1,1,0,2,201,7,1,216,11,4,32:33,1,21,2,0,2,2,0,309,4,0,74,11,4,27:27,4
"Sunday Nov 3, 2019",201911030kan,17,1,1,0,0,3,220,3,0,96,15,5,28:12,1,17,1,1,1,0,1,275,4,1,147,13,4,31:48,5
"Sunday Nov 3, 2019",201911030mia,17,2,2,0,1,1,260,10,0,83,14,5,28:46,3,22,0,0,0,0,3,288,6,0,50,12,6,31:14,4
"Sunday Nov 3, 2019",201911030phi,10,0,0,1,0,0,125,9,2,62,10,2,19:42,3,26,1,1,0,0,1,239,8,1,146,18,8,40:18,4
"Sunday Nov 3, 2019",201911030pit,22,3,2,2,1,3,227,7,0,139,12,4,30:32,5,17,1,0,1,1,1,191,5,0,90,13,5,29:28,1
"Sunday Nov 3, 2019",201911030rai,26,2,1,1,1,3,406,5,0,90,11,5,27:10,2,25,2,1,0,0,2,289,10,2,171,13,7,32:50,1
"Sunday Nov 3, 2019",201911030rav,22,0,0,1,1,1,285,7,1,74,13,5,22:59,2,26,1,1,2,0,1,163,4,3,210,10,5,37:01,1
"Sunday Nov 3, 2019",201911030sdg,13,1,0,0,0,1,161,8,0,45,10,2,24:09,3,24,1,1,0,0,0,294,5,2,159,11,5,35:51,2
"Sunday Nov 3, 2019",201911030sea,29,1,1,1,0,2,335,10,2,99,14,6,35:25,2,31,0,0,1,0,5,378,4,0,145,8,2,28:13,3
"Monday Nov 4, 2019",201911040nyg,24,0,0,1,1,3,257,10,0,172,11,4,28:04,0,20,1,1,2,1,1,210,8,0,100,16,5,31:56,5
"Thursday Nov 7, 2019",201911070rai,26,2,1,0,3,2,207,8,1,146,10,3,34:10,5,18,1,1,0,0,1,218,12,1,78,12,4,25:50,3
"Sunday Nov 10, 2019",201911100chi,21,2,0,0,1,1,269,8,0,98,18,7,31:54,2,13,1,1,0,0,3,173,7,0,81,12,2,28:06,5
"Sunday Nov 10, 2019",201911100cin,20,1,1,0,1,3,243,5,2,136,6,4,23:49,1,21,4,1,2,1,1,167,1,0,157,15,7,36:11,2
"Sunday Nov 10, 2019",201911100cle,20,2,0,0,0,0,266,7,2,84,13,5,28:14,1,24,2,1,0,0,2,238,4,0,147,11,4,31:46,2
"Sunday Nov 10, 2019",201911100clt,13,2,1,1,1,0,169,4,1,70,16,6,31:28,3,19,2,0,0,3,1,204,3,0,109,13,5,28:32,1
"Sunday Nov 10, 2019",201911100dal,27,1,1,0,0,2,220,5,1,153,14,8,33:27,1,24,2,0,0,1,3,397,5,0,50,15,9,26:33,1
"Sunday Nov 10, 2019",201911100gnb,26,1,1,1,1,1,307,5,1,120,10,4,28:38,3,23,0,0,0,0,0,233,10,3,163,9,4,31:22,2
"Sunday Nov 10, 2019",201911100nor,24,1,1,0,1,2,182,7,0,143,15,6,33:46,1,18,3,0,0,0,0,304,12,0,52,12,3,26:14,6
"Sunday Nov 10, 2019",201911100nyj,15,2,1,2,0,4,308,6,0,23,18,8,29:16,6,18,1,1,0,0,1,230,7,2,76,13,4,30:44,2
"Sunday Nov 10, 2019",201911100oti,28,2,1,1,0,3,446,9,0,97,14,7,37:52,2,19,1,0,1,0,2,181,8,2,225,8,2,22:08,4
"Sunday Nov 10, 2019",201911100pit,16,2,0,1,3,0,243,10,0,88,14,1,28:20,4,15,1,1,2,0,1,242,13,0,42,16,5,31:40,3
"Sunday Nov 10, 2019",201911100tam,20,3,2,1,1,3,350,11,0,75,10,1,23:57,2,26,0,0,1,2,1,358,9,2,118,15,7,36:03,4
"Monday Nov 11, 2019",201911110sfo,19,0,0,3,1,1,232,9,1,147,15,7,35:19,5,21,1,0,2,1,1,248,5,0,87,15,6,34:41,5
"Thursday Nov 14, 2019",201911140cle,18,3,0,0,4,1,221,6,0,58,11,2,26:02,4,17,0,0,0,0,2,193,8,1,104,16,6,33:58,1
"Sunday Nov 17, 2019",201911170car,20,1,1,0,0,1,314,3,1,54,14,6,31:26,3,17,5,3,0,4,0,325,8,0,77,14,2,28:34,5
"Sunday Nov 17, 2019",201911170clt,15,1,0,0,1,2,296,8,0,29,14,6,26:08,2,23,2,1,1,1,1,148,3,3,264,11,4,33:52,3
